Distance,2.174729,3012,1385
"System.Security.Cryptography.SHA256Managed",3
"System.Security.Cryptography.SHA384Managed",3
"System.Security.Cryptography.SHA512Managed",3
"System.Security.Cryptography.TripleDESCryptoServiceProvider",3
"System.Security.Cryptography.X509Certificates.X509ContentType",3
"System.Security.Cryptography.X509Certificates.X509KeyStorageFlags",3
"System.Security.Permissions.EnvironmentPermissionAccess",3
"System.Security.Permissions.FileDialogPermissionAccess",3
"System.Security.Permissions.FileIOPermissionAccess",3
"System.Security.Permissions.HostProtectionResource",3
"System.Security.Permissions.IsolatedStorageContainment",3
"System.Security.Permissions.IsolatedStorageFilePermission",3
"System.Security.Permissions.PermissionState",3
"System.Security.Permissions.SecurityAction",3
"System.Security.Permissions.CodeAccessSecurityAttribute",3
"System.Security.Permissions.ReflectionPermissionFlag",3
"System.Security.Permissions.SecurityPermissionFlag",3
"System.Security.Permissions.UIPermissionWindow",3
"System.Security.Permissions.UIPermissionClipboard",3
"System.Security.Permissions.KeyContainerPermissionFlags",3
"System.Security.Permissions.RegistryPermissionAccess",3
"System.Security.Principal.PrincipalPolicy",3
"System.Security.Principal.TokenAccessLevels",3
"System.Security.Principal.TokenImpersonationLevel",3
"System.Security.Principal.WindowsAccountType",3
"System.Security.Principal.WindowsBuiltInRole",3
"System.Security.Principal.WellKnownSidType",3
"System.Security.Principal.IdentityNotMappedException",3
"System.Security.Policy.ApplicationVersionMatch",3
"System.Security.Policy.TrustManagerUIContext",3
"System.Security.Policy.PolicyException",3
"System.Security.Policy.PolicyStatementAttribute",3
"System.Resources.MissingManifestResourceException",3
"System.Resources.MissingSatelliteAssemblyException",3
"System.Resources.UltimateResourceFallbackLocation",3
"System.Globalization.CalendarAlgorithmType",3
"System.Globalization.CalendarWeekRule",3
"System.Globalization.CompareOptions",3
"System.Globalization.CultureTypes",3
"System.Globalization.DateTimeStyles",3
"System.Globalization.DigitShapes",3
"System.Globalization.GregorianCalendarTypes",3
"System.Globalization.ChineseLunisolarCalendar",3
"System.Globalization.JapaneseLunisolarCalendar",3
"System.Globalization.KoreanLunisolarCalendar",3
"System.Globalization.TaiwanLunisolarCalendar",3
"System.Globalization.TimeSpanStyles",3
"System.Globalization.NumberStyles",3
"System.Globalization.UnicodeCategory",3
"System.Diagnostics.DebuggerBrowsableState",3
"System.Diagnostics.SymbolStore.SymAddressKind",3
"System.Diagnostics.Contracts.ContractFailureKind",3
"System.Diagnostics.Tracing.EventActivityOptions",3
"System.Diagnostics.Tracing.EventSourceSettings",3
"System.Diagnostics.Tracing.EventCommand",3
"System.Diagnostics.Tracing.EventManifestOptions",3
"System.Diagnostics.Tracing.EventLevel",3
"System.Diagnostics.Tracing.EventTask",3
"System.Diagnostics.Tracing.EventOpcode",3
"System.Diagnostics.Tracing.EventChannel",3
"System.Diagnostics.Tracing.EventKeywords",3
"System.Diagnostics.Tracing.EventFieldTags",3
"System.Diagnostics.Tracing.EventFieldFormat",3
"System.Diagnostics.Tracing.EventTags",3
"System.Collections.Concurrent.EnumerablePartitionerOptions",3
"System.Collections.Generic.KeyNotFoundException",3
"System.Threading.AbandonedMutexException",3
"System.Threading.SendOrPostCallback",3
"System.Threading.EventResetMode",3
"System.Threading.EventWaitHandle",3
"System.Threading.ContextCallback",3
"System.Threading.Mutex",3
"System.Threading.ParameterizedThreadStart",3
"System.Threading.SemaphoreFullException",3
"System.Threading.SynchronizationLockException",3
"System.Threading.ThreadAbortException",3
"System.Threading.ThreadInterruptedException",3
"System.Threading.WaitCallback",3
"System.Threading.WaitOrTimerCallback",3
"System.Threading.IOCompletionCallback",3
"System.Threading.ThreadPriority",3
"System.Threading.ThreadStart",3
"System.Threading.ThreadState",3
"System.Threading.ThreadStateException",3
"System.Threading.ThreadStartException",3
"System.Threading.TimerCallback",3
"System.Threading.WaitHandleCannotBeOpenedException",3
"System.Threading.ApartmentState",3
"System.Threading.LazyThreadSafetyMode",3
"System.Threading.Tasks.TaskStatus",3
"System.Threading.Tasks.TaskCreationOptions",3
"System.Threading.Tasks.TaskContinuationOptions",3
"System.Reflection.AmbiguousMatchException",3
"System.Reflection.ModuleResolveEventHandler",3
"System.Reflection.AssemblyNameFlags",3
"System.Reflection.AssemblyContentType",3
"System.Reflection.ProcessorArchitecture",3
"System.Reflection.BindingFlags",3
"System.Reflection.CallingConventions",3
"System.Reflection.ConstructorInfo",3
"System.Reflection.EventAttributes",3
"System.Reflection.FieldAttributes",3
"System.Reflection.GenericParameterAttributes",3
"System.Reflection.InvalidFilterCriteriaException",3
"System.Reflection.ResourceLocation",3
"System.Reflection.MemberFilter",3
"System.Reflection.MemberTypes",3
"System.Reflection.MethodAttributes",3
"System.Reflection.MethodImplAttributes",3
"System.Reflection.MethodInfo",3
"System.Reflection.PortableExecutableKinds",3
"System.Reflection.ImageFileMachine",3
"System.Reflection.ExceptionHandlingClauseOptions",3
"System.Reflection.ParameterAttributes",3
"System.Reflection.PropertyAttributes",3
"System.Reflection.ReflectionTypeLoadException",3
"System.Reflection.ResourceAttributes",3
"System.Reflection.TargetException",3
"System.Reflection.TargetInvocationException",3
"System.Reflection.TargetParameterCountException",3
"System.Reflection.TypeAttributes",3
"System.Reflection.TypeFilter",3
"System.Reflection.TypeInfo",3
"System.Reflection.Emit.AssemblyBuilderAccess",3
"System.Reflection.Emit.FieldBuilder",3
"System.Reflection.Emit.PEFileKinds",3
"System.Reflection.Emit.OpCodeType",3
"System.Reflection.Emit.StackBehaviour",3
"System.Reflection.Emit.OperandType",3
"System.Reflection.Emit.FlowControl",3
"System.Reflection.Emit.PropertyBuilder",3
"System.Reflection.Emit.PackingSize",3
"System.Runtime.GCLargeObjectHeapCompactionMode",3
"System.Runtime.GCLatencyMode",3
"System.Runtime.Versioning.ComponentGuaranteesOptions",3
"System.Runtime.Versioning.ResourceScope",3
"System.Runtime.ConstrainedExecution.Consistency",3
"System.Runtime.ConstrainedExecution.Cer",3
"System.Runtime.Serialization.SerializationException",3
"System.Runtime.Serialization.StreamingContextStates",3
"System.Runtime.Serialization.Formatters.FormatterTypeStyle",3
"System.Runtime.Serialization.Formatters.FormatterAssemblyStyle",3
"System.Runtime.Serialization.Formatters.TypeFilterLevel",3
"System.Runtime.Remoting.WellKnownObjectMode",3
"System.Runtime.Remoting.CustomErrorsModes",3
"System.Runtime.Remoting.RemotingException",3
"System.Runtime.Remoting.ServerException",3
"System.Runtime.Remoting.Metadata.SoapOption",3
"System.Runtime.Remoting.Metadata.XmlFieldOrderOption",3
"System.Runtime.Remoting.Metadata.SoapTypeAttribute",3
"System.Runtime.Remoting.Metadata.SoapMethodAttribute",3
"System.Runtime.Remoting.Metadata.SoapFieldAttribute",3
"System.Runtime.Remoting.Metadata.SoapParameterAttribute",3
"System.Runtime.Remoting.Contexts.CrossContextDelegate",3
"System.Runtime.Remoting.Contexts.SynchronizationAttribute",3
"System.Runtime.Remoting.Lifetime.LeaseState",3
"System.Runtime.Remoting.Channels.ServerProcessing",3
"System.Runtime.Remoting.Messaging.MessageSurrogateFilter",3
"System.Runtime.Remoting.Messaging.HeaderHandler",3
"System.Runtime.Remoting.Activation.ActivatorLevel",3
"System.Runtime.Remoting.Activation.UrlAttribute",3
"System.Runtime.CompilerServices.DateTimeConstantAttribute",3
"System.Runtime.CompilerServices.CompilationRelaxations",3
"System.Runtime.CompilerServices.MethodImplOptions",3
"System.Runtime.CompilerServices.MethodCodeType",3
"System.Runtime.CompilerServices.LoadHint",3
"System.Runtime.CompilerServices.IteratorStateMachineAttribute",3
"System.Runtime.CompilerServices.AsyncStateMachineAttribute",3
"System.Runtime.CompilerServices.IDispatchConstantAttribute",3
"System.Runtime.CompilerServices.IUnknownConstantAttribute",3
"System.Runtime.InteropServices.ComInterfaceType",3
"System.Runtime.InteropServices.ClassInterfaceType",3
"System.Runtime.InteropServices.IDispatchImplType",3
"System.Runtime.InteropServices.TypeLibTypeFlags",3
"System.Runtime.InteropServices.TypeLibFuncFlags",3
"System.Runtime.InteropServices.TypeLibVarFlags",3
"System.Runtime.InteropServices.VarEnum",3
"System.Runtime.InteropServices.UnmanagedType",3
"System.Runtime.InteropServices.DllImportSearchPath",3
"System.Runtime.InteropServices.CallingConvention",3
"System.Runtime.InteropServices.CharSet",3
"System.Runtime.InteropServices.ExternalException",3
"System.Runtime.InteropServices.GCHandleType",3
"System.Runtime.InteropServices.InvalidOleVariantTypeException",3
"System.Runtime.InteropServices.LayoutKind",3
"System.Runtime.InteropServices.CustomQueryInterfaceMode",3
"System.Runtime.InteropServices.MarshalDirectiveException",3
"System.Runtime.InteropServices.ComMemberType",3
"System.Runtime.InteropServices.CustomQueryInterfaceResult",3
"System.Runtime.InteropServices.InvalidComObjectException",3
"System.Runtime.InteropServices.AssemblyRegistrationFlags",3
"System.Runtime.InteropServices.TypeLibImporterFlags",3
"System.Runtime.InteropServices.TypeLibExporterFlags",3
"System.Runtime.InteropServices.ImporterEventKind",3
"System.Runtime.InteropServices.ExporterEventKind",3
"System.Runtime.InteropServices.ObjectCreationDelegate",3
"System.Runtime.InteropServices.RegistrationClassContext",3
"System.Runtime.InteropServices.RegistrationConnectionType",3
"System.Runtime.InteropServices.SafeArrayRankMismatchException",3
"System.Runtime.InteropServices.SafeArrayTypeMismatchException",3
"System.Runtime.InteropServices.DESCKIND",3
"System.Runtime.InteropServices.TYPEKIND",3
"System.Runtime.InteropServices.TYPEFLAGS",3
"System.Runtime.InteropServices.IMPLTYPEFLAGS",3
"System.Runtime.InteropServices.IDLFLAG",3
"System.Runtime.InteropServices.PARAMFLAG",3
"System.Runtime.InteropServices.FUNCKIND",3
"System.Runtime.InteropServices.INVOKEKIND",3
"System.Runtime.InteropServices.CALLCONV",3
"System.Runtime.InteropServices.FUNCFLAGS",3
"System.Runtime.InteropServices.VARFLAGS",3
"System.Runtime.InteropServices.SYSKIND",3
"System.Runtime.InteropServices.LIBFLAGS",3
"System.Runtime.InteropServices.Architecture",3
"System.Runtime.InteropServices.ComTypes.DESCKIND",3
"System.Runtime.InteropServices.ComTypes.TYPEKIND",3
"System.Runtime.InteropServices.ComTypes.TYPEFLAGS",3
"System.Runtime.InteropServices.ComTypes.IMPLTYPEFLAGS",3
"System.Runtime.InteropServices.ComTypes.IDLFLAG",3
"System.Runtime.InteropServices.ComTypes.PARAMFLAG",3
"System.Runtime.InteropServices.ComTypes.VARKIND",3
"System.Runtime.InteropServices.ComTypes.FUNCKIND",3
"System.Runtime.InteropServices.ComTypes.INVOKEKIND",3
"System.Runtime.InteropServices.ComTypes.CALLCONV",3
"System.Runtime.InteropServices.ComTypes.FUNCFLAGS",3
"System.Runtime.InteropServices.ComTypes.VARFLAGS",3
